datasetnum,channel,freq,mean_power_over_segments,mean_powerDensity_over_segments,epoch_length_seconds,segment_length_seconds,segments_overlap_proportion,segment_count,consecutive_ROI_count,guaranteed_ROI_segment_coverage_seconds,frequency_true_resolution_calculation,arb_energy_over_segments,arb_energy_over_segments_per_ROI_seconds,mean_power_over_segments_times_ROI_seconds,arb_energyDensity_over_segments,arb_energyDensity_over_segments_per_ROI_seconds,mean_powerDensity_over_segments_times_ROI_seconds,lengths_ROI_Seconds
17,C4A1 EEG,21,0.1603506,0.5355709,30,5,0.9,26427,37,13361.5,0.2,4237.585,0.3167104,2145.491,14153.53,1.057813,7165.939,13380
17,C4A1 EEG,21.2,0.1573929,0.5256924,30,5,0.9,26427,37,13361.5,0.2,4159.423,0.3108687,2105.918,13892.47,1.038302,7033.765,13380
17,C4A1 EEG,21.4,0.1538223,0.5137664,30,5,0.9,26427,37,13361.5,0.2,4065.062,0.3038163,2058.142,13577.31,1.014746,6874.195,13380
17,C4A1 EEG,21.6,0.1476518,0.493157,30,5,0.9,26427,37,13361.5,0.2,3901.994,0.2916288,1975.581,13032.66,0.9740403,6598.44,13380
17,C4A1 EEG,21.8,0.1406973,0.4699289,30,5,0.9,26427,37,13361.5,0.2,3718.207,0.2778929,1882.53,12418.81,0.9281623,6287.649,13380
17,C4A1 EEG,22,0.1366745,0.4564927,30,5,0.9,26427,37,13361.5,0.2,3611.896,0.2699474,1828.704,12063.73,0.9016242,6107.872,13380
17,C4A1 EEG,22.2,0.1350049,0.4509164,30,5,0.9,26427,37,13361.5,0.2,3567.775,0.2666499,1806.366,11916.37,0.8906105,6033.262,13380
17,C4A1 EEG,22.4,0.1365119,0.4559498,30,5,0.9,26427,37,13361.5,0.2,3607.6,0.2696263,1826.529,12049.38,0.9005519,6100.608,13380
17,C4A1 EEG,22.6,0.133292,0.4451952,30,5,0.9,26427,37,13361.5,0.2,3522.507,0.2632666,1783.447,11765.17,0.8793104,5956.712,13380
17,C4A1 EEG,22.8,0.1277829,0.426795,30,5,0.9,26427,37,13361.5,0.2,3376.919,0.2523856,1709.735,11278.91,0.8429679,5710.516,13380
17,C4A1 EEG,23,0.1224063,0.408837,30,5,0.9,26427,37,13361.5,0.2,3234.831,0.2417662,1637.796,10804.34,0.807499,5470.24,13380
17,C4A1 EEG,23.2,0.1187415,0.3965966,30,5,0.9,26427,37,13361.5,0.2,3137.982,0.2345278,1588.761,10480.86,0.7833228,5306.463,13380
17,C4A1 EEG,23.4,0.1154684,0.3856646,30,5,0.9,26427,37,13361.5,0.2,3051.484,0.2280631,1544.968,10191.96,0.7617308,5160.192,13380
17,C4A1 EEG,23.6,0.1139025,0.3804342,30,5,0.9,26427,37,13361.5,0.2,3010.1,0.2249701,1524.015,10053.74,0.7514002,5090.21,13380
17,C4A1 EEG,23.8,0.1123984,0.3754107,30,5,0.9,26427,37,13361.5,0.2,2970.353,0.2219995,1503.891,9920.979,0.7414783,5022.995,13380
17,C4A1 EEG,24,0.1069745,0.3572948,30,5,0.9,26427,37,13361.5,0.2,2827.015,0.2112866,1431.319,9442.229,0.7056972,4780.604,13380
17,C4A1 EEG,24.2,0.1029338,0.3437989,30,5,0.9,26427,37,13361.5,0.2,2720.232,0.2033058,1377.254,9085.573,0.6790414,4600.029,13380
17,C4A1 EEG,24.4,0.1009344,0.3371209,30,5,0.9,26427,37,13361.5,0.2,2667.394,0.1993568,1350.502,8909.094,0.6658516,4510.678,13380
17,C4A1 EEG,24.6,0.09834511,0.3284727,30,5,0.9,26427,37,13361.5,0.2,2598.966,0.1942426,1315.858,8680.547,0.6487704,4394.964,13380
17,C4A1 EEG,24.8,0.09501375,0.3173459,30,5,0.9,26427,37,13361.5,0.2,2510.928,0.1876628,1271.284,8386.501,0.6267938,4246.089,13380
17,C4A1 EEG,25,0.09647011,0.3222102,30,5,0.9,26427,37,13361.5,0.2,2549.416,0.1905393,1290.77,8515.048,0.6364012,4311.172,13380
17,C4A1 EEG,25.2,0.09338465,0.3119047,30,5,0.9,26427,37,13361.5,0.2,2467.876,0.1844452,1249.487,8242.706,0.6160468,4173.285,13380
17,C4A1 EEG,25.4,0.08765929,0.292782,30,5,0.9,26427,37,13361.5,0.2,2316.572,0.1731369,1172.881,7737.351,0.5782774,3917.424,13380
17,C4A1 EEG,25.6,0.08632244,0.2883169,30,5,0.9,26427,37,13361.5,0.2,2281.243,0.1704965,1154.994,7619.352,0.5694583,3857.681,13380
17,C4A1 EEG,25.8,0.08348839,0.2788512,30,5,0.9,26427,37,13361.5,0.2,2206.348,0.1648989,1117.075,7369.202,0.5507624,3731.03,13380
17,C4A1 EEG,26,0.08249988,0.2755496,30,5,0.9,26427,37,13361.5,0.2,2180.224,0.1629465,1103.848,7281.949,0.5442414,3686.854,13380
17,C4A1 EEG,26.2,0.08004422,0.2673477,30,5,0.9,26427,37,13361.5,0.2,2115.329,0.1580963,1070.992,7065.198,0.5280417,3577.112,13380
17,C4A1 EEG,26.4,0.07918655,0.2644831,30,5,0.9,26427,37,13361.5,0.2,2092.663,0.1564023,1059.516,6989.494,0.5223837,3538.783,13380
17,C4A1 EEG,26.6,0.07790596,0.2602059,30,5,0.9,26427,37,13361.5,0.2,2058.821,0.153873,1042.382,6876.462,0.5139359,3481.555,13380
17,C4A1 EEG,26.8,0.07480765,0.2498576,30,5,0.9,26427,37,13361.5,0.2,1976.942,0.1477535,1000.926,6602.986,0.4934967,3343.094,13380
17,C4A1 EEG,27,0.07331856,0.244884,30,5,0.9,26427,37,13361.5,0.2,1937.59,0.1448124,981.0024,6471.549,0.4836733,3276.548,13380
17,C4A1 EEG,27.2,0.07269216,0.2427918,30,5,0.9,26427,37,13361.5,0.2,1921.036,0.1435752,972.6211,6416.259,0.479541,3248.554,13380
17,C4A1 EEG,27.4,0.07023547,0.2345865,30,5,0.9,26427,37,13361.5,0.2,1856.113,0.1387229,939.7506,6199.417,0.4633346,3138.767,13380
17,C4A1 EEG,27.6,0.07036088,0.2350053,30,5,0.9,26427,37,13361.5,0.2,1859.427,0.1389706,941.4286,6210.486,0.4641619,3144.371,13380
17,C4A1 EEG,27.8,0.06918636,0.2310825,30,5,0.9,26427,37,13361.5,0.2,1828.388,0.1366508,925.7136,6106.816,0.4564138,3091.883,13380
17,C4A1 EEG,28,0.06801579,0.2271727,30,5,0.9,26427,37,13361.5,0.2,1797.453,0.1343388,910.0512,6003.494,0.4486916,3039.571,13380
17,C4A1 EEG,28.2,0.06611867,0.2208364,30,5,0.9,26427,37,13361.5,0.2,1747.318,0.1305918,884.6678,5836.042,0.4361766,2954.79,13380
17,C4A1 EEG,28.4,0.0654009,0.218439,30,5,0.9,26427,37,13361.5,0.2,1728.35,0.1291741,875.064,5772.687,0.4314415,2922.714,13380
17,C4A1 EEG,28.6,0.06501451,0.2171485,30,5,0.9,26427,37,13361.5,0.2,1718.138,0.1284109,869.8941,5738.582,0.4288925,2905.446,13380
17,C4A1 EEG,28.8,0.06356777,0.2123164,30,5,0.9,26427,37,13361.5,0.2,1679.906,0.1255535,850.5368,5610.885,0.4193486,2840.793,13380
17,C4A1 EEG,29,0.06115094,0.2042441,30,5,0.9,26427,37,13361.5,0.2,1616.036,0.12078,818.1995,5397.56,0.403405,2732.786,13380
17,C4A1 EEG,29.2,0.06020215,0.2010752,30,5,0.9,26427,37,13361.5,0.2,1590.962,0.118906,805.5047,5313.814,0.397146,2690.386,13380
17,C4A1 EEG,29.4,0.05842714,0.1951466,30,5,0.9,26427,37,13361.5,0.2,1544.054,0.1154001,781.7551,5157.14,0.3854365,2611.062,13380
17,C4A1 EEG,29.6,0.0568544,0.1898937,30,5,0.9,26427,37,13361.5,0.2,1502.491,0.1122938,760.7118,5018.32,0.3750613,2540.778,13380
17,C4A1 EEG,29.8,0.05615251,0.1875494,30,5,0.9,26427,37,13361.5,0.2,1483.942,0.1109075,751.3206,4956.368,0.3704311,2509.411,13380
17,C4A1 EEG,30,0.05633019,0.1881429,30,5,0.9,26427,37,13361.5,0.2,1488.638,0.1112584,753.698,4972.051,0.3716032,2517.351,13380
18,C3A2 EEG,0.6,36.23472,121.024,30,5,0.9,30168,28,15196,0.2,1093129,71.86911,551130.1,3651051,240.0428,1840775,15210
18,C3A2 EEG,0.8,44.76152,149.5035,30,5,0.9,30168,28,15196,0.2,1350366,88.78143,680822.7,4510221,296.53,2273948,15210
18,C3A2 EEG,1,47.2632,157.8591,30,5,0.9,30168,28,15196,0.2,1425836,93.74334,718873.3,4762293,313.1028,2401037,15210
18,C3A2 EEG,1.2,46.29154,154.6137,30,5,0.9,30168,28,15196,0.2,1396523,91.81612,704094.3,4664387,306.6658,2351675,15210
18,C3A2 EEG,1.4,43.25832,144.4828,30,5,0.9,30168,28,15196,0.2,1305017,85.79993,657959,4358756,286.5718,2197583,15210
18,C3A2 EEG,1.6,37.51207,125.2903,30,5,0.9,30168,28,15196,0.2,1131664,74.40263,570558.5,3779758,248.5048,1905665,15210
18,C3A2 EEG,1.8,32.2033,107.559,30,5,0.9,30168,28,15196,0.2,971509.2,63.87306,489812.2,3244841,213.336,1635973,15210
18,C3A2 EEG,2,27.84277,92.99486,30,5,0.9,30168,28,15196,0.2,839960.8,55.22424,423488.6,2805469,184.449,1414452,15210
18,C3A2 EEG,2.2,25.93686,86.6291,30,5,0.9,30168,28,15196,0.2,782463,51.44399,394499.6,2613427,171.8229,1317629,15210
18,C3A2 EEG,2.4,23.78798,79.45187,30,5,0.9,30168,28,15196,0.2,717635.9,47.18185,361815.3,2396904,157.5874,1208463,15210
18,C3A2 EEG,2.6,21.61105,72.18089,30,5,0.9,30168,28,15196,0.2,651962,42.86404,328704,2177553,143.1659,1097871,15210
18,C3A2 EEG,2.8,19.59611,65.45101,30,5,0.9,30168,28,15196,0.2,591175.5,38.86755,298056.8,1974526,129.8176,995509.8,15210
18,C3A2 EEG,3,17.59666,58.77286,30,5,0.9,30168,28,15196,0.2,530856.2,34.90179,267645.3,1773060,116.572,893935.2,15210
18,C3A2 EEG,3.2,15.53475,51.88607,30,5,0.9,30168,28,15196,0.2,468652.4,30.81212,236283.6,1565299,102.9125,789187.1,15210
18,C3A2 EEG,3.4,13.04105,43.55711,30,5,0.9,30168,28,15196,0.2,393422.4,25.86604,198354.4,1314031,86.39256,662503.6,15210
18,C3A2 EEG,3.6,10.74777,35.89755,30,5,0.9,30168,28,15196,0.2,324238.7,21.31747,163473.6,1082957,71.20036,546001.8,15210
18,C3A2 EEG,3.8,8.961198,29.9304,30,5,0.9,30168,28,15196,0.2,270341.4,17.77393,136299.8,902940.4,59.36492,455241.4,15210
18,C3A2 EEG,4,7.619816,25.45018,30,5,0.9,30168,28,15196,0.2,229874.6,15.11339,115897.4,767781.2,50.47871,387097.3,15210
18,C3A2 EEG,4.2,6.523566,21.78871,30,5,0.9,30168,28,15196,0.2,196802.9,12.93905,99223.43,657321.8,43.21642,331406.3,15210
18,C3A2 EEG,4.4,5.907534,19.73116,30,5,0.9,30168,28,15196,0.2,178218.5,11.71719,89853.59,595249.7,39.13542,300111,15210
18,C3A2 EEG,4.6,5.323858,17.78169,30,5,0.9,30168,28,15196,0.2,160610.2,10.55951,80975.88,536437.9,35.26877,270459.5,15210
18,C3A2 EEG,4.8,4.644866,15.51385,30,5,0.9,30168,28,15196,0.2,140126.3,9.212776,70648.42,468021.9,30.77067,235965.7,15210
18,C3A2 EEG,5,4.213134,14.07187,30,5,0.9,30168,28,15196,0.2,127101.8,8.356465,64081.77,424520.1,27.91059,214033.1,15210
18,C3A2 EEG,5.2,3.986008,13.31327,30,5,0.9,30168,28,15196,0.2,120249.9,7.905976,60627.19,401634.7,26.40596,202494.8,15210
18,C3A2 EEG,5.4,3.723738,12.43728,30,5,0.9,30168,28,15196,0.2,112337.7,7.385781,56638.05,375208,24.66851,189171.1,15210
18,C3A2 EEG,5.6,3.560006,11.89042,30,5,0.9,30168,28,15196,0.2,107398.3,7.061031,54147.7,358710.2,23.58384,180853.3,15210
18,C3A2 EEG,5.8,3.46704,11.57991,30,5,0.9,30168,28,15196,0.2,104593.7,6.876637,52733.67,349342.8,22.96797,176130.5,15210
18,C3A2 EEG,6,3.293022,10.99869,30,5,0.9,30168,28,15196,0.2,99343.9,6.531486,50086.87,331808.6,21.81516,167290.2,15210
18,C3A2 EEG,6.2,3.208542,10.71653,30,5,0.9,30168,28,15196,0.2,96795.3,6.363925,48801.93,323296.3,21.25551,162998.4,15210
18,C3A2 EEG,6.4,3.274216,10.93588,30,5,0.9,30168,28,15196,0.2,98776.54,6.494184,49800.82,329913.7,21.69058,166334.7,15210
18,C3A2 EEG,6.6,3.265203,10.90578,30,5,0.9,30168,28,15196,0.2,98504.64,6.476308,49663.74,329005.5,21.63087,165876.9,15210
18,C3A2 EEG,6.8,3.27493,10.93827,30,5,0.9,30168,28,15196,0.2,98798.1,6.495601,49811.69,329985.6,21.69531,166371,15210
18,C3A2 EEG,7,3.323778,11.10142,30,5,0.9,30168,28,15196,0.2,100271.7,6.592487,50554.66,334907.6,22.01891,168852.6,15210
18,C3A2 EEG,7.2,3.385451,11.30741,30,5,0.9,30168,28,15196,0.2,102132.3,6.714811,51492.71,341121.8,22.42747,171985.6,15210
18,C3A2 EEG,7.4,3.433502,11.4679,30,5,0.9,30168,28,15196,0.2,103581.9,6.810117,52223.56,345963.5,22.74579,174426.7,15210
18,C3A2 EEG,7.6,3.346742,11.17812,30,5,0.9,30168,28,15196,0.2,100964.5,6.638035,50903.95,337221.5,22.17104,170019.2,15210
18,C3A2 EEG,7.8,3.315241,11.07291,30,5,0.9,30168,28,15196,0.2,100014.2,6.575556,50424.82,334047.4,21.96236,168418.9,15210
18,C3A2 EEG,8,3.189266,10.65215,30,5,0.9,30168,28,15196,0.2,96213.78,6.325692,48508.74,321354,21.12781,162019.2,15210
18,C3A2 EEG,8.2,3.074586,10.26912,30,5,0.9,30168,28,15196,0.2,92754.12,6.098233,46764.46,309798.8,20.3681,156193.3,15210
18,C3A2 EEG,8.4,2.919591,9.751434,30,5,0.9,30168,28,15196,0.2,88078.22,5.79081,44406.98,294181.3,19.34131,148319.3,15210
18,C3A2 EEG,8.6,2.692161,8.991816,30,5,0.9,30168,28,15196,0.2,81217.1,5.339717,40947.76,271265.1,17.83466,136765.5,15210
18,C3A2 EEG,8.8,2.544078,8.497221,30,5,0.9,30168,28,15196,0.2,76749.75,5.046006,38695.43,256344.2,16.85366,129242.7,15210
18,C3A2 EEG,9,2.393963,7.995836,30,5,0.9,30168,28,15196,0.2,72221.07,4.748263,36412.18,241218.4,15.8592,121616.7,15210
18,C3A2 EEG,9.2,2.236321,7.469311,30,5,0.9,30168,28,15196,0.2,67465.32,4.43559,34014.44,225334.2,14.81487,113608.2,15210
18,C3A2 EEG,9.4,1.98715,6.637082,30,5,0.9,30168,28,15196,0.2,59948.35,3.941377,30224.55,200227.5,13.1642,100950,15210
18,C3A2 EEG,9.6,1.754925,5.861449,30,5,0.9,30168,28,15196,0.2,52942.57,3.480774,26692.41,176828.2,11.62578,89152.64,15210
18,C3A2 EEG,9.8,1.572328,5.251575,30,5,0.9,30168,28,15196,0.2,47433.99,3.118605,23915.11,158429.5,10.41614,79876.46,15210
18,C3A2 EEG,10,1.383189,4.619851,30,5,0.9,30168,28,15196,0.2,41728.04,2.743461,21038.3,139371.7,9.163159,70267.93,15210
18,C3A2 EEG,10.2,1.220043,4.074944,30,5,0.9,30168,28,15196,0.2,36806.26,2.419872,18556.86,122932.9,8.082374,61979.9,15210
18,C3A2 EEG,10.4,1.119806,3.740153,30,5,0.9,30168,28,15196,0.2,33782.32,2.22106,17032.26,112832.9,7.41834,56887.73,15210
18,C3A2 EEG,10.6,1.047535,3.498766,30,5,0.9,30168,28,15196,0.2,31602.02,2.077714,15933,105550.8,6.939564,53216.23,15210
18,C3A2 EEG,10.8,1.004257,3.354219,30,5,0.9,30168,28,15196,0.2,30296.43,1.991876,15274.75,101190.1,6.652866,51017.68,15210
18,C3A2 EEG,11,0.9942479,3.320788,30,5,0.9,30168,28,15196,0.2,29994.47,1.972023,15122.51,100181.5,6.586557,50509.18,15210
18,C3A2 EEG,11.2,1.022771,3.416054,30,5,0.9,30168,28,15196,0.2,30854.95,2.028596,15556.34,103055.5,6.775511,51958.19,15210
18,C3A2 EEG,11.4,1.024384,3.421441,30,5,0.9,30168,28,15196,0.2,30903.61,2.031795,15580.88,103218,6.786196,52040.12,15210
18,C3A2 EEG,11.6,1.03469,3.455864,30,5,0.9,30168,28,15196,0.2,31214.52,2.052237,15737.63,104256.5,6.854471,52563.69,15210
18,C3A2 EEG,11.8,1.020035,3.406917,30,5,0.9,30168,28,15196,0.2,30772.42,2.02317,15514.73,102779.9,6.757389,51819.21,15210
18,C3A2 EEG,12,0.9924267,3.314705,30,5,0.9,30168,28,15196,0.2,29939.53,1.968411,15094.81,99998.02,6.574492,50416.66,15210
18,C3A2 EEG,12.2,0.9572523,3.197223,30,5,0.9,30168,28,15196,0.2,28878.39,1.898645,14559.81,96453.81,6.341473,48629.76,15210
18,C3A2 EEG,12.4,0.9911675,3.310499,30,5,0.9,30168,28,15196,0.2,29901.54,1.965913,15075.66,99871.15,6.56615,50352.7,15210
18,C3A2 EEG,12.6,1.092182,3.647887,30,5,0.9,30168,28,15196,0.2,32948.94,2.166268,16612.08,110049.4,7.235335,55484.36,15210
18,C3A2 EEG,12.8,1.261879,4.214677,30,5,0.9,30168,28,15196,0.2,38068.38,2.502852,19193.19,127148.4,8.359526,64105.24,15210
18,C3A2 EEG,13,1.525592,5.095477,30,5,0.9,30168,28,15196,0.2,46024.06,3.025908,23204.25,153720.4,10.10653,77502.21,15210
18,C3A2 EEG,13.2,1.786282,5.966181,30,5,0.9,30168,28,15196,0.2,53888.55,3.542968,27169.34,179987.7,11.83351,90745.61,15210
18,C3A2 EEG,13.4,1.913828,6.392186,30,5,0.9,30168,28,15196,0.2,57736.36,3.795948,29109.32,192839.5,12.67847,97225.14,15210
18,C3A2 EEG,13.6,1.83309,6.122519,30,5,0.9,30168,28,15196,0.2,55300.65,3.635808,27881.29,184704.2,12.1436,93123.51,15210
18,C3A2 EEG,13.8,1.669506,5.57615,30,5,0.9,30168,28,15196,0.2,50365.66,3.311352,25393.19,168221.3,11.05991,84813.25,15210
18,C3A2 EEG,14,1.423135,4.753271,30,5,0.9,30168,28,15196,0.2,42933.14,2.822692,21645.88,143396.7,9.42779,72297.26,15210
18,C3A2 EEG,14.2,1.131634,3.779657,30,5,0.9,30168,28,15196,0.2,34139.13,2.244519,17212.15,114024.7,7.496692,57488.58,15210
18,C3A2 EEG,14.4,0.8831619,2.949761,30,5,0.9,30168,28,15196,0.2,26643.23,1.751691,13432.89,88988.38,5.85065,44865.86,15210
18,C3A2 EEG,14.6,0.704988,2.35466,30,5,0.9,30168,28,15196,0.2,21268.08,1.398296,10722.87,71035.38,4.670308,35814.38,15210
18,C3A2 EEG,14.8,0.5561109,1.857411,30,5,0.9,30168,28,15196,0.2,16776.75,1.103008,8458.447,56034.36,3.684047,28251.21,15210
18,C3A2 EEG,15,0.4506461,1.505158,30,5,0.9,30168,28,15196,0.2,13595.09,0.8938259,6854.328,45407.61,2.985379,22893.45,15210
18,C3A2 EEG,15.2,0.3685777,1.231049,30,5,0.9,30168,28,15196,0.2,11119.25,0.7310487,5606.066,37138.3,2.441703,18724.26,15210
18,C3A2 EEG,15.4,0.3016271,1.007435,30,5,0.9,30168,28,15196,0.2,9099.487,0.5982569,4587.749,30392.29,1.998178,15323.08,15210
18,C3A2 EEG,15.6,0.2582476,0.862547,30,5,0.9,30168,28,15196,0.2,7790.814,0.5122166,3927.946,26021.32,1.710803,13119.34,15210
18,C3A2 EEG,15.8,0.2224537,0.7429954,30,5,0.9,30168,28,15196,0.2,6710.984,0.4412218,3383.521,22414.69,1.473681,11300.96,15210
18,C3A2 EEG,16,0.1984775,0.662915,30,5,0.9,30168,28,15196,0.2,5987.671,0.3936667,3018.843,19998.82,1.314847,10082.94,15210
18,C3A2 EEG,16.2,0.1820471,0.6080373,30,5,0.9,30168,28,15196,0.2,5491.997,0.3610781,2768.937,18343.27,1.206001,9248.248,15210
18,C3A2 EEG,16.4,0.1712595,0.5720068,30,5,0.9,30168,28,15196,0.2,5166.557,0.3396816,2604.857,17256.3,1.134537,8700.223,15210
18,C3A2 EEG,16.6,0.1586562,0.5299117,30,5,0.9,30168,28,15196,0.2,4786.34,0.3146838,2413.161,15986.38,1.051044,8059.957,15210
18,C3A2 EEG,16.8,0.1480606,0.4945225,30,5,0.9,30168,28,15196,0.2,4466.693,0.2936682,2252.002,14918.75,0.9808517,7521.687,15210
18,C3A2 EEG,17,0.1397369,0.4667213,30,5,0.9,30168,28,15196,0.2,4215.583,0.2771586,2125.398,14080.05,0.9257099,7098.831,15210
18,C3A2 EEG,17.2,0.1353443,0.4520501,30,5,0.9,30168,28,15196,0.2,4083.068,0.2684463,2058.587,13637.45,0.8966105,6875.681,15210
18,C3A2 EEG,17.4,0.1349849,0.4508494,30,5,0.9,30168,28,15196,0.2,4072.223,0.2677333,2053.12,13601.23,0.8942292,6857.42,15210
18,C3A2 EEG,17.6,0.1321999,0.4415475,30,5,0.9,30168,28,15196,0.2,3988.205,0.2622094,2010.76,13320.61,0.8757795,6715.938,15210
18,C3A2 EEG,17.8,0.1259513,0.4206772,30,5,0.9,30168,28,15196,0.2,3799.697,0.2498157,1915.719,12690.99,0.8343846,6398.5,15210
18,C3A2 EEG,18,0.1210568,0.4043296,30,5,0.9,30168,28,15196,0.2,3652.04,0.2401078,1841.273,12197.81,0.8019602,6149.853,15210
18,C3A2 EEG,18.2,0.1143559,0.3819485,30,5,0.9,30168,28,15196,0.2,3449.887,0.226817,1739.352,11522.62,0.7575689,5809.437,15210
18,C3A2 EEG,18.4,0.107902,0.3603928,30,5,0.9,30168,28,15196,0.2,3255.189,0.2140163,1641.19,10872.33,0.7148146,5481.574,15210
18,C3A2 EEG,18.6,0.1061163,0.3544283,30,5,0.9,30168,28,15196,0.2,3201.316,0.2104744,1614.028,10692.39,0.7029845,5390.855,15210
18,C3A2 EEG,18.8,0.1105479,0.36923,30,5,0.9,30168,28,15196,0.2,3335.01,0.2192643,1681.434,11138.93,0.7323427,5615.989,15210
18,C3A2 EEG,19,0.1096088,0.3660935,30,5,0.9,30168,28,15196,0.2,3306.679,0.2174016,1667.15,11044.31,0.7261215,5568.282,15210
18,C3A2 EEG,19.2,0.1004232,0.3354136,30,5,0.9,30168,28,15196,0.2,3029.568,0.1991826,1527.437,10118.76,0.66527,5101.641,15210
18,C3A2 EEG,19.4,0.09457762,0.3158893,30,5,0.9,30168,28,15196,0.2,2853.218,0.1875883,1438.526,9529.747,0.6265448,4804.676,15210
18,C3A2 EEG,19.6,0.09088669,0.3035615,30,5,0.9,30168,28,15196,0.2,2741.87,0.1802676,1382.387,9157.845,0.6020937,4617.171,15210
18,C3A2 EEG,19.8,0.0911664,0.3044958,30,5,0.9,30168,28,15196,0.2,2750.308,0.1808223,1386.641,9186.028,0.6039466,4631.381,15210
18,C3A2 EEG,20,0.08868445,0.2962061,30,5,0.9,30168,28,15196,0.2,2675.433,0.1758996,1348.891,8935.945,0.5875046,4505.294,15210
18,C3A2 EEG,20.2,0.09235433,0.3084635,30,5,0.9,30168,28,15196,0.2,2786.146,0.1831785,1404.709,9305.726,0.6118163,4691.73,15210
18,C3A2 EEG,20.4,0.08756695,0.2924736,30,5,0.9,30168,28,15196,0.2,2641.72,0.1736831,1331.893,8823.344,0.5801015,4448.523,15210
18,C3A2 EEG,20.6,0.07848223,0.2621306,30,5,0.9,30168,28,15196,0.2,2367.652,0.1556642,1193.715,7907.957,0.5199183,3987.007,15210
18,C3A2 EEG,20.8,0.07703224,0.2572877,30,5,0.9,30168,28,15196,0.2,2323.909,0.1527882,1171.66,7761.854,0.5103126,3913.345,15210
18,C3A2 EEG,21,0.07346102,0.2453598,30,5,0.9,30168,28,15196,0.2,2216.172,0.1457049,1117.342,7402.015,0.4866545,3731.923,15210
18,C3A2 EEG,21.2,0.0706409,0.2359406,30,5,0.9,30168,28,15196,0.2,2131.095,0.1401114,1074.448,7117.856,0.4679721,3588.657,15210
18,C3A2 EEG,21.4,0.07065898,0.236001,30,5,0.9,30168,28,15196,0.2,2131.64,0.1401473,1074.723,7119.678,0.4680919,3589.575,15210
18,C3A2 EEG,21.6,0.07171028,0.2395123,30,5,0.9,30168,28,15196,0.2,2163.356,0.1422325,1090.713,7225.608,0.4750564,3642.982,15210
18,C3A2 EEG,21.8,0.06817838,0.2277158,30,5,0.9,30168,28,15196,0.2,2056.805,0.1352272,1036.993,6869.73,0.4516588,3463.557,15210
18,C3A2 EEG,22,0.06571946,0.219503,30,5,0.9,30168,28,15196,0.2,1982.625,0.1303501,999.593,6621.967,0.4353693,3338.641,15210
18,C3A2 EEG,22.2,0.06630431,0.2214564,30,5,0.9,30168,28,15196,0.2,2000.268,0.1315101,1008.489,6680.897,0.4392437,3368.352,15210
18,C3A2 EEG,22.4,0.06373171,0.2128639,30,5,0.9,30168,28,15196,0.2,1922.658,0.1264075,969.3593,6421.678,0.4222011,3237.66,15210
18,C3A2 EEG,22.6,0.06041285,0.2017789,30,5,0.9,30168,28,15196,0.2,1822.535,0.1198248,918.8795,6087.267,0.4002148,3069.058,15210
18,C3A2 EEG,22.8,0.05880698,0.1964153,30,5,0.9,30168,28,15196,0.2,1774.089,0.1166397,894.4542,5925.458,0.3895764,2987.477,15210
18,C3A2 EEG,23,0.05869928,0.1960556,30,5,0.9,30168,28,15196,0.2,1770.84,0.116426,892.816,5914.605,0.3888629,2982.005,15210
18,C3A2 EEG,23.2,0.0545722,0.1822712,30,5,0.9,30168,28,15196,0.2,1646.334,0.1082403,830.0432,5498.756,0.3615225,2772.344,15210
18,C3A2 EEG,23.4,0.05425245,0.1812032,30,5,0.9,30168,28,15196,0.2,1636.688,0.107606,825.1798,5466.538,0.3594042,2756.1,15210
18,C3A2 EEG,23.6,0.05467666,0.1826201,30,5,0.9,30168,28,15196,0.2,1649.486,0.1084474,831.6321,5509.282,0.3622145,2777.651,15210
18,C3A2 EEG,23.8,0.05414326,0.1808385,30,5,0.9,30168,28,15196,0.2,1633.394,0.1073895,823.519,5455.535,0.3586808,2750.553,15210
18,C3A2 EEG,24,0.05672091,0.1894478,30,5,0.9,30168,28,15196,0.2,1711.156,0.1125021,862.725,5715.262,0.3757569,2881.502,15210
18,C3A2 EEG,24.2,0.06380876,0.2131212,30,5,0.9,30168,28,15196,0.2,1924.983,0.1265603,970.5312,6429.442,0.4227115,3241.574,15210
18,C3A2 EEG,24.4,0.06657788,0.2223701,30,5,0.9,30168,28,15196,0.2,2008.522,0.1320527,1012.65,6708.462,0.441056,3382.25,15210
18,C3A2 EEG,24.6,0.06203576,0.2071994,30,5,0.9,30168,28,15196,0.2,1871.495,0.1230437,943.5639,6250.793,0.410966,3151.503,15210
18,C3A2 EEG,24.8,0.0855777,0.2858295,30,5,0.9,30168,28,15196,0.2,2581.708,0.1697376,1301.637,8622.905,0.5669234,4347.467,15210
18,C3A2 EEG,25,0.1474385,0.4924445,30,5,0.9,30168,28,15196,0.2,4447.923,0.2924341,2242.539,14856.06,0.9767301,7490.08,15210
18,C3A2 EEG,25.2,0.08315551,0.2777394,30,5,0.9,30168,28,15196,0.2,2508.635,0.1649333,1264.795,8378.842,0.5508772,4224.416,15210
18,C3A2 EEG,25.4,0.05936756,0.1982877,30,5,0.9,30168,28,15196,0.2,1791.001,0.1177515,902.9806,5981.942,0.3932901,3015.955,15210
18,C3A2 EEG,25.6,0.06729596,0.2247685,30,5,0.9,30168,28,15196,0.2,2030.185,0.133477,1023.572,6780.816,0.445813,3418.729,15210
